,data_referencia,tipo_titulo,codigo_selic,data_vencimento,taxa_intradiaria,pu,tipo_pu
16,2022-01-31,NTN-F,950199,2023-01-01,12.2759,989.723833,OBSERVADO
17,2022-01-31,NTN-F,950199,2025-01-01,11.2654,979.111676,OBSERVADO
18,2022-01-31,NTN-F,950199,2027-01-01,11.1852,966.755347,OBSERVADO
19,2022-01-31,NTN-F,950199,2029-01-01,11.4047,946.418582,OBSERVADO
20,2022-01-31,NTN-F,950199,2031-01-01,11.3568,937.971566,OBSERVADO
21,2022-01-31,NTN-F,950199,2033-01-01,11.4202,925.648266,OBSERVADO
22,2022-01-31,LTN,100000,2022-04-01,10.9146,982.883128,OBSERVADO
23,2022-01-31,LTN,100000,2022-07-01,11.774,955.102169,OBSERVADO
24,2022-01-31,LTN,100000,2022-10-01,12.1657,925.895759,OBSERVADO
25,2022-01-31,LTN,100000,2023-01-01,12.2708,899.336219,OBSERVADO
26,2022-01-31,LTN,100000,2023-04-01,12.2875,873.534412,OBSERVADO
27,2022-01-31,LTN,100000,2023-07-01,12.2386,849.89077,OBSERVADO
28,2022-01-31,LTN,100000,2024-01-01,11.8481,807.930631,OBSERVADO
29,2022-01-31,LTN,100000,2024-04-01,11.7231,788.216338,OBSERVADO
30,2022-01-31,LTN,100000,2024-07-01,11.5683,769.224247,OBSERVADO
31,2022-01-31,LTN,100000,2025-01-01,11.33,731.530928,OBSERVADO
32,2022-01-31,LTN,100000,2025-07-01,11.2927,695.281711,OBSERVADO
0,2022-02-01,NTN-B,760199,2022-08-15,6.9181,3888.988076,OBSERVADO
1,2022-02-01,NTN-B,760100,2023-03-15,6.5778,3865.841985,MODELADO
2,2022-02-01,NTN-B,760199,2023-05-15,6.5825,3826.658226,OBSERVADO
3,2022-02-01,NTN-B,760199,2024-08-15,5.7145,3932.505313,OBSERVADO
4,2022-02-01,NTN-B,760199,2025-05-15,5.5317,3904.330107,OBSERVADO
5,2022-02-01,NTN-B,760199,2026-08-15,5.373,3999.442334,OBSERVADO
6,2022-02-01,NTN-B,760199,2027-05-15,5.4195,3950.420821,OBSERVADO
7,2022-02-01,NTN-B,760199,2028-08-15,5.4537,4018.992399,OBSERVADO
8,2022-02-01,NTN-B,760199,2030-08-15,5.4845,4040.078188,OBSERVADO
9,2022-02-01,NTN-B,760199,2032-08-15,5.5363,4046.171665,OBSERVADO
10,2022-02-01,NTN-B,760199,2035-05-15,5.5923,3997.385833,OBSERVADO
11,2022-02-01,NTN-B,760199,2040-08-15,5.6312,4069.640867,OBSERVADO
12,2022-02-01,NTN-B,760199,2045-05-15,5.665,4019.079829,OBSERVADO
13,2022-02-01,NTN-B,760199,2050-08-15,5.6633,4092.019096,OBSERVADO
14,2022-02-01,NTN-B,760199,2055-05-15,5.655,4052.443804,OBSERVADO
15,2022-02-01,NTN-B,760199,2060-08-15,5.6533,4118.639572,OBSERVADO
16,2022-02-01,NTN-F,950199,2023-01-01,12.2202,990.615605,OBSERVADO
17,2022-02-01,NTN-F,950199,2025-01-01,11.1918,981.196287,OBSERVADO
