,vertice_du,taxa_prefixadas,taxa_ipca,taxa_implicita,data_referencia
21,2898,,5.8111,,2022-03-21
22,3024,,5.818,,2022-03-21
23,3150,,5.8243,,2022-03-21
24,3276,,5.8301,,2022-03-21
25,3402,,5.8356,,2022-03-21
26,3528,,5.8406,,2022-03-21
27,3654,,5.8453,,2022-03-21
28,3780,,5.8497,,2022-03-21
29,3906,,5.8538,,2022-03-21
30,4032,,5.8577,,2022-03-21
31,4158,,5.8613,,2022-03-21
32,4284,,5.8647,,2022-03-21
33,4410,,5.8679,,2022-03-21
34,4536,,5.871,,2022-03-21
35,4662,,5.8739,,2022-03-21
36,4788,,5.8766,,2022-03-21
37,4914,,5.8792,,2022-03-21
38,5040,,5.8816,,2022-03-21
39,5166,,5.884,,2022-03-21
40,5292,,5.8862,,2022-03-21
41,5418,,5.8883,,2022-03-21
42,5544,,5.8903,,2022-03-21
43,5670,,5.8923,,2022-03-21
44,5796,,5.8941,,2022-03-21
45,5922,,5.8959,,2022-03-21
46,6048,,5.8976,,2022-03-21
47,6174,,5.8992,,2022-03-21
48,6300,,5.9008,,2022-03-21
49,6426,,5.9023,,2022-03-21
50,6552,,5.9037,,2022-03-21
51,6678,,5.9051,,2022-03-21
52,6804,,5.9065,,2022-03-21
53,6930,,5.9078,,2022-03-21
54,7056,,5.909,,2022-03-21
55,7182,,5.9102,,2022-03-21
56,7308,,5.9114,,2022-03-21
57,7434,,5.9125,,2022-03-21
58,7560,,5.9136,,2022-03-21
59,7686,,5.9146,,2022-03-21
60,7812,,5.9156,,2022-03-21
61,7938,,5.9166,,2022-03-21
62,8064,,5.9176,,2022-03-21
63,8190,,5.9185,,2022-03-21
64,8316,,5.9194,,2022-03-21
65,8442,,5.9203,,2022-03-21
66,8568,,5.9211,,2022-03-21
67,8694,,5.9219,,2022-03-21
68,8820,,5.9227,,2022-03-21
69,8946,,5.9235,,2022-03-21
70,9072,,5.9242,,2022-03-21
71,9198,,5.925,,2022-03-21
72,9324,,5.9257,,2022-03-21
73,9450,,5.9264,,2022-03-21
74,9576,,5.927,,2022-03-21
0,252,13.0044,5.3577,7.2578,2022-03-22
1,378,12.7979,5.389,7.03,2022-03-22
2,504,12.5088,5.4007,6.7438,2022-03-22
3,630,12.2621,5.4164,6.4939,2022-03-22
4,756,12.0875,5.4374,6.3071,2022-03-22
5,882,11.9803,5.4622,6.1805,2022-03-22
6,1008,11.9258,5.4889,6.1019,2022-03-22
7,1134,11.909,5.516,6.0587,2022-03-22
8,1260,11.9174,5.5427,6.0399,2022-03-22
9,1386,11.9417,5.5682,6.0373,2022-03-22
10,1512,11.9752,5.5923,6.0448,2022-03-22
11,1638,12.0137,5.6147,6.0588,2022-03-22
12,1764,12.0539,5.6354,6.076,2022-03-22
13,1890,12.0942,5.6545,6.095,2022-03-22
14,2016,12.1332,5.672,6.1143,2022-03-22
15,2142,12.1705,5.6881,6.1335,2022-03-22
16,2268,12.2055,5.7027,6.1519,2022-03-22
17,2394,12.2383,5.7162,6.1694,2022-03-22
18,2520,12.2689,5.7285,6.186,2022-03-22
19,2646,12.2972,5.7398,6.2014,2022-03-22
20,2772,,5.7502,,2022-03-22
21,2898,,5.7598,,2022-03-22
22,3024,,5.7686,,2022-03-22
23,3150,,5.7768,,2022-03-22
24,3276,,5.7843,,2022-03-22
25,3402,,5.7914,,2022-03-22
26,3528,,5.7979,,2022-03-22
27,3654,,5.804,,2022-03-22
28,3780,,5.8097,,2022-03-22
29,3906,,5.8151,,2022-03-22
30,4032,,5.8201,,2022-03-22
31,4158,,5.8248,,2022-03-22
32,4284,,5.8292,,2022-03-22
33,4410,,5.8334,,2022-03-22
34,4536,,5.8374,,2022-03-22
35,4662,,5.8411,,2022-03-22
36,4788,,5.8447,,2022-03-22
37,4914,,5.848,,2022-03-22
38,5040,,5.8512,,2022-03-22
39,5166,,5.8543,,2022-03-22
40,5292,,5.8572,,2022-03-22
41,5418,,5.8599,,2022-03-22
42,5544,,5.8626,,2022-03-22
43,5670,,5.8651,,2022-03-22
44,5796,,5.8675,,2022-03-22
45,5922,,5.8698,,2022-03-22
46,6048,,5.872,,2022-03-22
47,6174,,5.8741,,2022-03-22
48,6300,,5.8762,,2022-03-22
49,6426,,5.8781,,2022-03-22
50,6552,,5.88,,2022-03-22
51,6678,,5.8818,,2022-03-22
52,6804,,5.8836,,2022-03-22
53,6930,,5.8852,,2022-03-22
54,7056,,5.8869,,2022-03-22
55,7182,,5.8884,,2022-03-22
56,7308,,5.8899,,2022-03-22
57,7434,,5.8914,,2022-03-22
58,7560,,5.8928,,2022-03-22
59,7686,,5.8942,,2022-03-22
60,7812,,5.8955,,2022-03-22
61,7938,,5.8968,,2022-03-22
62,8064,,5.898,,2022-03-22
63,8190,,5.8992,,2022-03-22
64,8316,,5.9004,,2022-03-22
65,8442,,5.9015,,2022-03-22
66,8568,,5.9026,,2022-03-22
67,8694,,5.9036,,2022-03-22
68,8820,,5.9047,,2022-03-22
69,8946,,5.9057,,2022-03-22
70,9072,,5.9067,,2022-03-22
71,9198,,5.9076,,2022-03-22
72,9324,,5.9085,,2022-03-22
73,9450,,5.9094,,2022-03-22
74,9576,,5.9103,,2022-03-22
0,252,13.052,5.335,7.3261,2022-03-23
1,378,12.8195,5.3695,7.0703,2022-03-23
2,504,12.5148,5.3672,6.7835,2022-03-23
3,630,12.263,5.3725,6.5391,2022-03-23
4,756,12.0885,5.3871,6.3588,2022-03-23
5,882,11.9827,5.408,6.2373,2022-03-23
6,1008,11.9292,5.4325,6.1619,2022-03-23
7,1134,11.9125,5.4585,6.1199,2022-03-23
8,1260,11.9202,5.4848,6.1007,2022-03-23
9,1386,11.9432,5.5104,6.0968,2022-03-23
10,1512,11.9754,5.5348,6.1028,2022-03-23
11,1638,12.0123,5.5578,6.1146,2022-03-23
12,1764,12.0513,5.5791,6.1301,2022-03-23
13,1890,12.0904,5.5989,6.1473,2022-03-23
14,2016,12.1286,5.6171,6.1651,2022-03-23
15,2142,12.1652,5.6338,6.183,2022-03-23
16,2268,12.1998,5.6491,6.2004,2022-03-23
17,2394,12.2323,5.6632,6.217,2022-03-23
18,2520,12.2626,5.6761,6.2327,2022-03-23
19,2646,12.2909,5.688,6.2475,2022-03-23
20,2772,,5.6989,,2022-03-23
21,2898,,5.709,,2022-03-23
22,3024,,5.7183,,2022-03-23
23,3150,,5.7269,,2022-03-23
24,3276,,5.7348,,2022-03-23
25,3402,,5.7422,,2022-03-23
26,3528,,5.7491,,2022-03-23
27,3654,,5.7556,,2022-03-23
28,3780,,5.7616,,2022-03-23
29,3906,,5.7672,,2022-03-23
30,4032,,5.7725,,2022-03-23
31,4158,,5.7775,,2022-03-23
32,4284,,5.7822,,2022-03-23
33,4410,,5.7866,,2022-03-23
34,4536,,5.7908,,2022-03-23
35,4662,,5.7947,,2022-03-23
36,4788,,5.7985,,2022-03-23
37,4914,,5.802,,2022-03-23
38,5040,,5.8054,,2022-03-23
39,5166,,5.8086,,2022-03-23
40,5292,,5.8116,,2022-03-23
41,5418,,5.8146,,2022-03-23
42,5544,,5.8173,,2022-03-23
43,5670,,5.82,,2022-03-23
44,5796,,5.8225,,2022-03-23
45,5922,,5.825,,2022-03-23
46,6048,,5.8273,,2022-03-23
47,6174,,5.8295,,2022-03-23
48,6300,,5.8317,,2022-03-23
49,6426,,5.8338,,2022-03-23
50,6552,,5.8357,,2022-03-23
51,6678,,5.8376,,2022-03-23
52,6804,,5.8395,,2022-03-23
53,6930,,5.8413,,2022-03-23
54,7056,,5.843,,2022-03-23
55,7182,,5.8446,,2022-03-23
56,7308,,5.8462,,2022-03-23
57,7434,,5.8477,,2022-03-23
58,7560,,5.8492,,2022-03-23
59,7686,,5.8507,,2022-03-23
60,7812,,5.8521,,2022-03-23
61,7938,,5.8534,,2022-03-23
62,8064,,5.8547,,2022-03-23
63,8190,,5.856,,2022-03-23
64,8316,,5.8572,,2022-03-23
65,8442,,5.8584,,2022-03-23
66,8568,,5.8595,,2022-03-23
67,8694,,5.8607,,2022-03-23
68,8820,,5.8618,,2022-03-23
69,8946,,5.8628,,2022-03-23
70,9072,,5.8638,,2022-03-23
71,9198,,5.8649,,2022-03-23
72,9324,,5.8658,,2022-03-23
73,9450,,5.8668,,2022-03-23
74,9576,,5.8677,,2022-03-23
0,252,12.8616,5.1456,7.3383,2022-03-24
1,378,12.5449,5.1367,7.0462,2022-03-24
2,504,12.1936,5.1081,6.7411,2022-03-24
3,630,11.9212,5.0998,6.4904,2022-03-24
4,756,11.7426,5.1093,6.3108,2022-03-24
5,882,11.6422,5.1305,6.1939,2022-03-24
6,1008,11.5988,5.1586,6.1242,2022-03-24
7,1134,11.5937,5.1903,6.0874,2022-03-24
8,1260,11.613,5.2232,6.0726,2022-03-24
9,1386,11.6468,5.256,6.0716,2022-03-24
10,1512,11.6883,5.2877,6.0791,2022-03-24
11,1638,11.7333,5.3178,6.0915,2022-03-24
12,1764,11.7789,5.346,6.1064,2022-03-24
13,1890,11.8236,5.3723,6.1223,2022-03-24
14,2016,11.8662,5.3966,6.1383,2022-03-24
15,2142,11.9064,5.419,6.1539,2022-03-24
16,2268,11.944,5.4397,6.1687,2022-03-24
17,2394,11.9789,5.4587,6.1827,2022-03-24
18,2520,12.0111,5.4761,6.1957,2022-03-24
19,2646,12.041,5.4922,6.2078,2022-03-24
20,2772,,5.507,,2022-03-24
21,2898,,5.5207,,2022-03-24
22,3024,,5.5333,,2022-03-24
23,3150,,5.545,,2022-03-24
24,3276,,5.5558,,2022-03-24
25,3402,,5.5659,,2022-03-24
26,3528,,5.5753,,2022-03-24
27,3654,,5.5841,,2022-03-24
28,3780,,5.5923,,2022-03-24
29,3906,,5.6,,2022-03-24
30,4032,,5.6072,,2022-03-24
31,4158,,5.6139,,2022-03-24
32,4284,,5.6203,,2022-03-24
33,4410,,5.6263,,2022-03-24
34,4536,,5.632,,2022-03-24
35,4662,,5.6374,,2022-03-24
36,4788,,5.6425,,2022-03-24
37,4914,,5.6474,,2022-03-24
38,5040,,5.652,,2022-03-24
39,5166,,5.6563,,2022-03-24
40,5292,,5.6605,,2022-03-24
41,5418,,5.6645,,2022-03-24
42,5544,,5.6683,,2022-03-24
43,5670,,5.6719,,2022-03-24
44,5796,,5.6754,,2022-03-24
45,5922,,5.6787,,2022-03-24
46,6048,,5.6819,,2022-03-24
47,6174,,5.6849,,2022-03-24
48,6300,,5.6878,,2022-03-24
49,6426,,5.6906,,2022-03-24
50,6552,,5.6934,,2022-03-24
51,6678,,5.696,,2022-03-24
52,6804,,5.6985,,2022-03-24
53,6930,,5.7009,,2022-03-24
54,7056,,5.7032,,2022-03-24
55,7182,,5.7055,,2022-03-24
56,7308,,5.7076,,2022-03-24
57,7434,,5.7097,,2022-03-24
58,7560,,5.7118,,2022-03-24
59,7686,,5.7137,,2022-03-24
60,7812,,5.7156,,2022-03-24
61,7938,,5.7174,,2022-03-24
62,8064,,5.7192,,2022-03-24
63,8190,,5.721,,2022-03-24
64,8316,,5.7226,,2022-03-24
65,8442,,5.7242,,2022-03-24
66,8568,,5.7258,,2022-03-24
67,8694,,5.7274,,2022-03-24
68,8820,,5.7288,,2022-03-24
69,8946,,5.7303,,2022-03-24
70,9072,,5.7317,,2022-03-24
71,9198,,5.733,,2022-03-24
72,9324,,5.7344,,2022-03-24
73,9450,,5.7357,,2022-03-24
74,9576,,5.7369,,2022-03-24
0,252,12.7389,5.0145,7.3555,2022-03-25
1,378,12.3401,5.0181,6.9721,2022-03-25
2,504,11.9484,4.9826,6.6351,2022-03-25
3,630,11.6672,4.9684,6.3817,2022-03-25
4,756,11.4976,4.9756,6.2128,2022-03-25
5,882,11.4141,4.9973,6.1113,2022-03-25
6,1008,11.39,5.0278,6.0576,2022-03-25
7,1134,11.4039,5.0629,6.0354,2022-03-25
8,1260,11.4405,5.0999,6.0329,2022-03-25
9,1386,11.4895,5.137,6.0421,2022-03-25
10,1512,11.5443,5.1731,6.0578,2022-03-25
11,1638,11.6007,5.2075,6.0767,2022-03-25
12,1764,11.6561,5.2397,6.0969,2022-03-25
13,1890,11.7091,5.2698,6.1169,2022-03-25
14,2016,11.7591,5.2977,6.1363,2022-03-25
15,2142,11.8056,5.3235,6.1544,2022-03-25
16,2268,11.8487,5.3472,6.1714,2022-03-25
17,2394,11.8885,5.369,6.1873,2022-03-25
18,2520,11.9251,5.3891,6.2017,2022-03-25
19,2646,11.9588,5.4076,6.2151,2022-03-25
20,2772,,5.4247,,2022-03-25
21,2898,,5.4404,,2022-03-25
22,3024,,5.455,,2022-03-25
23,3150,,5.4684,,2022-03-25
24,3276,,5.4809,,2022-03-25
25,3402,,5.4926,,2022-03-25
26,3528,,5.5034,,2022-03-25
27,3654,,5.5135,,2022-03-25
28,3780,,5.523,,2022-03-25
29,3906,,5.5318,,2022-03-25
30,4032,,5.5401,,2022-03-25
31,4158,,5.5479,,2022-03-25
32,4284,,5.5553,,2022-03-25
33,4410,,5.5623,,2022-03-25
34,4536,,5.5688,,2022-03-25
35,4662,,5.575,,2022-03-25
36,4788,,5.5809,,2022-03-25
37,4914,,5.5865,,2022-03-25
38,5040,,5.5918,,2022-03-25
39,5166,,5.5968,,2022-03-25
40,5292,,5.6016,,2022-03-25
41,5418,,5.6062,,2022-03-25
42,5544,,5.6106,,2022-03-25
43,5670,,5.6148,,2022-03-25
44,5796,,5.6188,,2022-03-25
45,5922,,5.6226,,2022-03-25
46,6048,,5.6263,,2022-03-25
47,6174,,5.6298,,2022-03-25
48,6300,,5.6331,,2022-03-25
49,6426,,5.6364,,2022-03-25
50,6552,,5.6395,,2022-03-25
51,6678,,5.6425,,2022-03-25
52,6804,,5.6454,,2022-03-25
53,6930,,5.6482,,2022-03-25
54,7056,,5.6509,,2022-03-25
55,7182,,5.6535,,2022-03-25
56,7308,,5.656,,2022-03-25
57,7434,,5.6584,,2022-03-25
58,7560,,5.6607,,2022-03-25
59,7686,,5.663,,2022-03-25
60,7812,,5.6652,,2022-03-25
61,7938,,5.6673,,2022-03-25
62,8064,,5.6693,,2022-03-25
63,8190,,5.6713,,2022-03-25
64,8316,,5.6733,,2022-03-25
65,8442,,5.6751,,2022-03-25
66,8568,,5.677,,2022-03-25
67,8694,,5.6787,,2022-03-25
68,8820,,5.6804,,2022-03-25
69,8946,,5.6821,,2022-03-25
70,9072,,5.6837,,2022-03-25
71,9198,,5.6853,,2022-03-25
72,9324,,5.6868,,2022-03-25
73,9450,,5.6883,,2022-03-25
74,9576,,5.6898,,2022-03-25
0,252,12.7083,5.2368,7.0997,2022-03-28
1,378,12.3093,5.1368,6.822,2022-03-28
2,504,11.9105,5.0699,6.5105,2022-03-28
3,630,11.617,5.0389,6.2625,2022-03-28
4,756,11.4334,5.0333,6.0934,2022-03-28
5,882,11.3371,5.0446,5.9903,2022-03-28
6,1008,11.3022,5.0667,5.9348,2022-03-28
7,1134,11.3079,5.0952,5.9114,2022-03-28
8,1260,11.3386,5.1272,5.9084,2022-03-28
9,1386,11.3839,5.1607,5.9178,2022-03-28
10,1512,11.4365,5.1942,5.934,2022-03-28
11,1638,11.4921,5.2269,5.9539,2022-03-28
12,1764,11.5476,5.2583,5.9751,2022-03-28
13,1890,11.6014,5.2881,5.9962,2022-03-28
14,2016,11.6526,5.316,6.0167,2022-03-28
15,2142,11.7007,5.3421,6.0361,2022-03-28
16,2268,11.7456,5.3664,6.0543,2022-03-28
17,2394,11.7871,5.3889,6.071,2022-03-28
18,2520,11.8256,5.4098,6.0865,2022-03-28
19,2646,11.8611,5.4292,6.1006,2022-03-28
20,2772,,5.4471,,2022-03-28
21,2898,,5.4638,,2022-03-28
22,3024,,5.4792,,2022-03-28
23,3150,,5.4936,,2022-03-28
24,3276,,5.5069,,2022-03-28
25,3402,,5.5194,,2022-03-28
26,3528,,5.531,,2022-03-28
27,3654,,5.5419,,2022-03-28
28,3780,,5.552,,2022-03-28
29,3906,,5.5616,,2022-03-28
30,4032,,5.5705,,2022-03-28
31,4158,,5.579,,2022-03-28
32,4284,,5.5869,,2022-03-28
33,4410,,5.5944,,2022-03-28
34,4536,,5.6015,,2022-03-28
35,4662,,5.6082,,2022-03-28
36,4788,,5.6145,,2022-03-28
37,4914,,5.6206,,2022-03-28
38,5040,,5.6263,,2022-03-28
39,5166,,5.6317,,2022-03-28
40,5292,,5.6369,,2022-03-28
41,5418,,5.6419,,2022-03-28
42,5544,,5.6466,,2022-03-28
43,5670,,5.6511,,2022-03-28
44,5796,,5.6555,,2022-03-28
45,5922,,5.6596,,2022-03-28
46,6048,,5.6636,,2022-03-28
47,6174,,5.6674,,2022-03-28
48,6300,,5.671,,2022-03-28
49,6426,,5.6745,,2022-03-28
50,6552,,5.6779,,2022-03-28
51,6678,,5.6811,,2022-03-28
52,6804,,5.6843,,2022-03-28
53,6930,,5.6873,,2022-03-28
54,7056,,5.6902,,2022-03-28
55,7182,,5.693,,2022-03-28
56,7308,,5.6957,,2022-03-28
57,7434,,5.6983,,2022-03-28
58,7560,,5.7008,,2022-03-28
59,7686,,5.7033,,2022-03-28
60,7812,,5.7057,,2022-03-28
61,7938,,5.7079,,2022-03-28
62,8064,,5.7102,,2022-03-28
63,8190,,5.7123,,2022-03-28
64,8316,,5.7144,,2022-03-28
65,8442,,5.7164,,2022-03-28
66,8568,,5.7184,,2022-03-28
67,8694,,5.7203,,2022-03-28
68,8820,,5.7222,,2022-03-28
69,8946,,5.724,,2022-03-28
70,9072,,5.7257,,2022-03-28
71,9198,,5.7274,,2022-03-28
72,9324,,5.7291,,2022-03-28
73,9450,,5.7307,,2022-03-28
74,9576,,5.7322,,2022-03-28
0,252,12.685,5.4187,6.8927,2022-03-29
1,378,12.2597,5.2739,6.6358,2022-03-29
2,504,11.8472,5.1818,6.337,2022-03-29
3,630,11.5514,5.1353,6.1027,2022-03-29
4,756,11.3721,5.1188,5.9487,2022-03-29
5,882,11.2821,5.1218,5.8601,2022-03-29
6,1008,11.2535,5.1372,5.8174,2022-03-29
7,1134,11.2639,5.1602,5.8041,2022-03-29
8,1260,11.2978,5.1873,5.8091,2022-03-29
9,1386,11.3444,5.2165,5.824,2022-03-29
10,1512,11.3971,5.2462,5.8442,2022-03-29
11,1638,11.4515,5.2755,5.8665,2022-03-29
12,1764,11.5051,5.3038,5.8889,2022-03-29
13,1890,11.5565,5.3308,5.9106,2022-03-29
14,2016,11.6049,5.3562,5.931,2022-03-29
15,2142,11.6499,5.38,5.9498,2022-03-29
16,2268,11.6916,5.4022,5.967,2022-03-29
17,2394,11.7301,5.4228,5.9828,2022-03-29
18,2520,11.7655,5.4419,5.9972,2022-03-29
19,2646,11.7981,5.4597,6.0102,2022-03-29
20,2772,,5.4761,,2022-03-29
21,2898,,5.4914,,2022-03-29
22,3024,,5.5056,,2022-03-29
23,3150,,5.5187,,2022-03-29
24,3276,,5.531,,2022-03-29
25,3402,,5.5424,,2022-03-29
26,3528,,5.5531,,2022-03-29
27,3654,,5.5631,,2022-03-29
28,3780,,5.5724,,2022-03-29
29,3906,,5.5812,,2022-03-29
30,4032,,5.5894,,2022-03-29
31,4158,,5.5971,,2022-03-29
32,4284,,5.6044,,2022-03-29
33,4410,,5.6113,,2022-03-29
34,4536,,5.6178,,2022-03-29
35,4662,,5.624,,2022-03-29
36,4788,,5.6298,,2022-03-29
37,4914,,5.6353,,2022-03-29
38,5040,,5.6406,,2022-03-29
39,5166,,5.6456,,2022-03-29
40,5292,,5.6504,,2022-03-29
41,5418,,5.6549,,2022-03-29
42,5544,,5.6593,,2022-03-29
43,5670,,5.6634,,2022-03-29
44,5796,,5.6674,,2022-03-29
45,5922,,5.6712,,2022-03-29
46,6048,,5.6748,,2022-03-29
47,6174,,5.6783,,2022-03-29
48,6300,,5.6817,,2022-03-29
49,6426,,5.6849,,2022-03-29
50,6552,,5.688,,2022-03-29
51,6678,,5.691,,2022-03-29
52,6804,,5.6938,,2022-03-29
53,6930,,5.6966,,2022-03-29
54,7056,,5.6993,,2022-03-29
55,7182,,5.7019,,2022-03-29
56,7308,,5.7043,,2022-03-29
57,7434,,5.7067,,2022-03-29
58,7560,,5.7091,,2022-03-29
59,7686,,5.7113,,2022-03-29
60,7812,,5.7135,,2022-03-29
61,7938,,5.7156,,2022-03-29
62,8064,,5.7176,,2022-03-29
63,8190,,5.7196,,2022-03-29
64,8316,,5.7215,,2022-03-29
65,8442,,5.7234,,2022-03-29
66,8568,,5.7252,,2022-03-29
67,8694,,5.7269,,2022-03-29
68,8820,,5.7286,,2022-03-29
69,8946,,5.7303,,2022-03-29
70,9072,,5.7319,,2022-03-29
71,9198,,5.7335,,2022-03-29
72,9324,,5.735,,2022-03-29
73,9450,,5.7365,,2022-03-29
74,9576,,5.7379,,2022-03-29
0,252,12.7971,5.6141,6.8011,2022-03-30
1,378,12.4302,5.4317,6.6379,2022-03-30
2,504,12.0441,5.3148,6.3897,2022-03-30
3,630,11.7517,5.2518,6.1755,2022-03-30
4,756,11.563,5.2234,6.0248,2022-03-30
5,882,11.4584,5.217,5.9319,2022-03-30
6,1008,11.4139,5.2248,5.8817,2022-03-30
7,1134,11.4096,5.2413,5.8611,2022-03-30
8,1260,11.4305,5.2631,5.859,2022-03-30
9,1386,11.4664,5.2876,5.8684,2022-03-30
10,1512,11.5103,5.3133,5.8843,2022-03-30
11,1638,11.5576,5.339,5.9034,2022-03-30
12,1764,11.6056,5.3643,5.9235,2022-03-30
13,1890,11.6525,5.3885,5.9437,2022-03-30
14,2016,11.6974,5.4115,5.9632,2022-03-30
15,2142,11.7397,5.4332,5.9815,2022-03-30
16,2268,11.7792,5.4535,5.9985,2022-03-30
17,2394,11.8159,5.4724,6.0143,2022-03-30
18,2520,11.8499,5.49,6.0289,2022-03-30
19,2646,11.8814,5.5064,6.0422,2022-03-30
20,2772,,5.5216,,2022-03-30
21,2898,,5.5357,,2022-03-30
22,3024,,5.5489,,2022-03-30
23,3150,,5.5611,,2022-03-30
24,3276,,5.5725,,2022-03-30
25,3402,,5.5831,,2022-03-30
26,3528,,5.593,,2022-03-30
27,3654,,5.6023,,2022-03-30
28,3780,,5.611,,2022-03-30
29,3906,,5.6191,,2022-03-30
30,4032,,5.6268,,2022-03-30
31,4158,,5.634,,2022-03-30
32,4284,,5.6408,,2022-03-30
33,4410,,5.6472,,2022-03-30
34,4536,,5.6533,,2022-03-30
35,4662,,5.659,,2022-03-30
36,4788,,5.6644,,2022-03-30
37,4914,,5.6696,,2022-03-30
38,5040,,5.6745,,2022-03-30
39,5166,,5.6792,,2022-03-30
40,5292,,5.6836,,2022-03-30
41,5418,,5.6879,,2022-03-30
42,5544,,5.6919,,2022-03-30
43,5670,,5.6958,,2022-03-30
44,5796,,5.6995,,2022-03-30
45,5922,,5.703,,2022-03-30
46,6048,,5.7064,,2022-03-30
47,6174,,5.7097,,2022-03-30
48,6300,,5.7128,,2022-03-30
49,6426,,5.7158,,2022-03-30
50,6552,,5.7187,,2022-03-30
51,6678,,5.7215,,2022-03-30
52,6804,,5.7241,,2022-03-30
53,6930,,5.7267,,2022-03-30
54,7056,,5.7292,,2022-03-30
55,7182,,5.7316,,2022-03-30
56,7308,,5.7339,,2022-03-30
57,7434,,5.7362,,2022-03-30
58,7560,,5.7383,,2022-03-30
59,7686,,5.7404,,2022-03-30
60,7812,,5.7424,,2022-03-30
61,7938,,5.7444,,2022-03-30
62,8064,,5.7463,,2022-03-30
63,8190,,5.7481,,2022-03-30
64,8316,,5.7499,,2022-03-30
65,8442,,5.7517,,2022-03-30
66,8568,,5.7533,,2022-03-30
67,8694,,5.755,,2022-03-30
68,8820,,5.7566,,2022-03-30
69,8946,,5.7581,,2022-03-30
70,9072,,5.7596,,2022-03-30
71,9198,,5.7611,,2022-03-30
72,9324,,5.7625,,2022-03-30
73,9450,,5.7639,,2022-03-30
74,9576,,5.7652,,2022-03-30
0,252,12.7277,5.787,6.561,2022-03-31
1,378,12.3426,5.5321,6.4534,2022-03-31
2,504,11.9497,5.3782,6.2361,2022-03-31
3,630,11.6554,5.2924,6.0431,2022-03-31
4,756,11.4665,5.2486,5.9078,2022-03-31
5,882,11.362,5.2314,5.8258,2022-03-31
6,1008,11.3173,5.2314,5.7833,2022-03-31
7,1134,11.3124,5.2423,5.7677,2022-03-31
8,1260,11.3322,5.2599,5.7688,2022-03-31
9,1386,11.3666,5.2815,5.7798,2022-03-31
10,1512,11.4088,5.3051,5.7962,2022-03-31
11,1638,11.4542,5.3295,5.8148,2022-03-31
12,1764,11.5002,5.3537,5.8341,2022-03-31
13,1890,11.5451,5.3774,5.8529,2022-03-31
14,2016,11.588,5.4001,5.8708,2022-03-31
15,2142,11.6283,5.4216,5.8875,2022-03-31
16,2268,11.666,5.4419,5.9028,2022-03-31
17,2394,11.7009,5.4609,5.9168,2022-03-31
18,2520,11.7332,5.4787,5.9296,2022-03-31
19,2646,11.7631,5.4953,5.9413,2022-03-31
20,2772,,5.5108,,2022-03-31
21,2898,,5.5252,,2022-03-31
22,3024,,5.5386,,2022-03-31
23,3150,,5.5511,,2022-03-31
24,3276,,5.5628,,2022-03-31
25,3402,,5.5737,,2022-03-31
26,3528,,5.5839,,2022-03-31
27,3654,,5.5934,,2022-03-31
28,3780,,5.6024,,2022-03-31
29,3906,,5.6108,,2022-03-31
30,4032,,5.6187,,2022-03-31
31,4158,,5.6261,,2022-03-31
32,4284,,5.6331,,2022-03-31
33,4410,,5.6397,,2022-03-31
34,4536,,5.646,,2022-03-31
35,4662,,5.6519,,2022-03-31
36,4788,,5.6575,,2022-03-31
37,4914,,5.6628,,2022-03-31
38,5040,,5.6679,,2022-03-31
39,5166,,5.6727,,2022-03-31
40,5292,,5.6773,,2022-03-31
41,5418,,5.6816,,2022-03-31
42,5544,,5.6858,,2022-03-31
43,5670,,5.6898,,2022-03-31
44,5796,,5.6936,,2022-03-31
45,5922,,5.6973,,2022-03-31
46,6048,,5.7008,,2022-03-31
47,6174,,5.7042,,2022-03-31
48,6300,,5.7074,,2022-03-31
49,6426,,5.7105,,2022-03-31
50,6552,,5.7135,,2022-03-31
51,6678,,5.7163,,2022-03-31
52,6804,,5.7191,,2022-03-31
53,6930,,5.7218,,2022-03-31
54,7056,,5.7243,,2022-03-31
55,7182,,5.7268,,2022-03-31
56,7308,,5.7292,,2022-03-31
57,7434,,5.7315,,2022-03-31
58,7560,,5.7337,,2022-03-31
59,7686,,5.7359,,2022-03-31
60,7812,,5.738,,2022-03-31
61,7938,,5.74,,2022-03-31
62,8064,,5.742,,2022-03-31
63,8190,,5.7439,,2022-03-31
64,8316,,5.7457,,2022-03-31
65,8442,,5.7475,,2022-03-31
66,8568,,5.7492,,2022-03-31
67,8694,,5.7509,,2022-03-31
68,8820,,5.7526,,2022-03-31
69,8946,,5.7542,,2022-03-31
70,9072,,5.7557,,2022-03-31
71,9198,,5.7572,,2022-03-31
72,9324,,5.7587,,2022-03-31
73,9450,,5.7601,,2022-03-31
74,9576,,5.7615,,2022-03-31
0,252,12.5875,5.6567,6.5597,2022-04-01
1,378,12.1342,5.4005,6.3886,2022-04-01
2,504,11.7089,5.2425,6.1442,2022-04-01
3,630,11.4048,5.1517,5.9467,2022-04-01
4,756,11.2167,5.1035,5.8163,2022-04-01
5,882,11.1159,5.0831,5.7409,2022-04-01
6,1008,11.0746,5.0813,5.7034,2022-04-01
7,1134,11.0712,5.0917,5.6897,2022-04-01
8,1260,11.0905,5.1099,5.6898,2022-04-01
9,1386,11.1226,5.1329,5.6972,2022-04-01
10,1512,11.1611,5.1586,5.708,2022-04-01
11,1638,11.202,5.1856,5.7197,2022-04-01
12,1764,11.2429,5.2128,5.7313,2022-04-01
13,1890,11.2824,5.2397,5.7418,2022-04-01
14,2016,11.3198,5.2657,5.7512,2022-04-01
